ticket_id,purchase_date,visit_date,price,ticket_status,customer_id,attraction_id
9671,2024-04-04,2024-04-06,417.55,cancelled,327,339
9672,2024-01-12,2024-02-04,239.28,active,42,292
9673,2024-09-11,2024-09-30,434.75,cancelled,341,165
9674,2024-08-16,2024-09-06,349.09,cancelled,465,316
9675,2024-03-06,2024-03-28,185.04,cancelled,389,192
9676,2024-08-03,2024-09-05,31.76,cancelled,281,138
9677,2024-08-05,2024-09-27,307.9,active,1,54
9678,2024-06-22,2024-08-06,333.59,active,66,400
9679,2024-04-18,2024-05-13,431.45,used,361,96
9680,2024-05-30,2024-07-09,329.85,cancelled,147,402
9681,2024-09-04,2024-10-18,37.84,active,499,467
9682,2024-06-25,2024-07-03,294.63,active,202,459
9683,2024-08-17,2024-10-14,86.71,cancelled,138,400
9684,2024-08-05,2024-08-09,318.32,used,415,493
9685,2024-08-30,2024-10-14,252.6,active,429,148
9686,2024-09-29,2024-10-30,252.51,used,198,125
9687,2024-01-28,2024-03-12,275.08,used,226,68
9688,2024-10-01,2024-11-09,34.22,cancelled,49,440
9689,2024-01-30,2024-02-02,363.74,used,128,137
9690,2024-08-23,2024-09-12,321.23,cancelled,42,259
9691,2024-01-08,2024-03-01,146.8,active,24,348
9692,2024-03-19,2024-03-30,113.48,used,400,445
9693,2024-10-15,2024-11-15,440.3,used,128,110
9694,2024-08-09,2024-09-14,391.82,active,477,257
9695,2024-09-02,2024-09-27,185.23,used,185,373
9696,2024-07-01,2024-07-24,86.62,cancelled,212,286
9697,2024-06-14,2024-07-09,440.86,used,13,372
9698,2024-08-06,2024-09-24,204.57,cancelled,245,269
9699,2024-03-26,2024-05-08,212.41,cancelled,243,58
9700,2024-04-24,2024-04-27,44.61,active,176,181
9701,2024-05-13,2024-06-08,327.72,used,435,128
9702,2024-05-02,2024-05-21,233.47,cancelled,179,70
9703,2024-10-26,2024-11-12,325.01,cancelled,147,148
9704,2024-08-21,2024-08-22,157.59,active,353,358
9705,2024-06-08,2024-07-02,36.91,cancelled,382,198
9706,2024-04-18,2024-06-06,114.0,active,219,309
9707,2024-06-20,2024-08-01,70.83,active,268,54
9708,2024-07-20,2024-08-31,77.9,cancelled,331,226
9709,2024-07-05,2024-08-16,316.08,used,289,144
9710,2024-03-24,2024-04-05,295.94,active,341,98
9711,2024-05-06,2024-07-02,466.9,active,148,40
9712,2024-08-23,2024-10-17,481.66,used,369,45
9713,2024-02-11,2024-03-16,22.79,active,366,356
9714,2024-07-12,2024-08-10,354.63,used,151,482
9715,2024-04-09,2024-05-04,44.77,used,280,320
9716,2024-01-02,2024-02-27,304.7,used,310,80
9717,2024-08-12,2024-08-19,497.49,active,351,213
9718,2024-10-20,2024-12-09,150.23,used,310,106
9719,2024-06-05,2024-07-25,250.38,cancelled,486,265
9720,2024-09-30,2024-11-07,121.87,cancelled,214,42
9721,2024-07-19,2024-08-29,373.91,cancelled,473,270
9722,2024-09-03,2024-10-25,240.51,used,496,373
9723,2024-06-10,2024-07-14,343.47,cancelled,150,97
9724,2024-02-11,2024-04-02,316.79,cancelled,163,84
9725,2024-02-04,2024-04-02,353.24,cancelled,377,19
9726,2024-01-15,2024-03-11,174.22,cancelled,34,69
9727,2024-08-02,2024-08-04,197.84,cancelled,434,251
9728,2024-06-02,2024-06-06,87.17,cancelled,410,273
9729,2024-06-03,2024-08-02,181.29,used,276,391
9730,2024-08-14,2024-09-11,295.15,used,290,446
9731,2024-02-18,2024-03-30,101.87,cancelled,47,117
9732,2024-01-18,2024-02-19,268.85,used,444,108
9733,2024-02-25,2024-04-16,269.7,cancelled,124,179
9734,2024-10-24,2024-12-22,167.38,active,378,121
9735,2024-05-13,2024-06-03,299.84,active,104,91
9736,2024-07-08,2024-08-22,267.84,cancelled,93,148
9737,2024-06-26,2024-07-17,421.61,active,470,53
9738,2024-07-15,2024-07-27,409.26,used,139,395
9739,2024-04-16,2024-05-08,69.29,used,306,65
9740,2024-09-20,2024-11-12,217.59,active,254,359
9741,2024-01-29,2024-02-08,118.66,used,132,325
9742,2024-01-18,2024-01-27,271.84,active,23,493
9743,2024-07-13,2024-07-14,394.96,used,199,119
9744,2024-05-31,2024-06-18,119.76,used,349,213
9745,2024-01-02,2024-01-14,331.79,cancelled,193,497
9746,2024-04-16,2024-05-02,367.79,used,143,38
9747,2024-07-25,2024-09-04,106.03,cancelled,340,483
9748,2024-09-10,2024-09-13,409.53,used,78,49
9749,2024-07-03,2024-08-19,366.59,active,138,348
9750,2024-04-26,2024-05-19,430.14,active,244,67
9751,2024-04-11,2024-05-24,203.04,cancelled,188,23
9752,2024-05-14,2024-06-30,377.33,cancelled,160,275
9753,2024-07-05,2024-07-16,206.46,cancelled,453,385
9754,2024-03-13,2024-05-05,366.76,active,171,148
9755,2024-08-28,2024-09-07,441.08,used,19,457
9756,2024-06-12,2024-08-11,367.65,used,412,417
9757,2024-05-01,2024-05-04,386.64,active,493,60
9758,2024-04-25,2024-06-04,28.16,used,188,336
9759,2024-09-28,2024-11-26,310.07,used,187,433
9760,2024-03-25,2024-04-07,148.62,cancelled,252,19
9761,2024-07-10,2024-08-06,289.96,cancelled,116,113
9762,2024-06-20,2024-07-14,476.01,used,123,261
9763,2024-07-08,2024-08-15,286.31,cancelled,395,79
9764,2024-10-11,2024-10-28,443.82,cancelled,289,399
9765,2024-08-12,2024-09-01,274.34,used,297,287
9766,2024-01-22,2024-01-25,439.63,cancelled,185,251
9767,2024-04-16,2024-06-08,434.49,active,465,269
9768,2024-01-02,2024-02-01,319.4,cancelled,497,65
9769,2024-07-26,2024-09-05,206.39,cancelled,345,148
9770,2024-01-06,2024-01-26,140.9,used,14,53
9771,2024-08-20,2024-10-11,171.03,used,212,348
9772,2024-07-19,2024-08-11,395.25,cancelled,305,392
9773,2024-01-20,2024-03-02,210.91,cancelled,478,204
9774,2024-09-11,2024-11-06,398.78,cancelled,365,69
9775,2024-03-24,2024-04-06,101.24,active,22,130
9776,2024-05-02,2024-05-04,49.4,active,354,33
9777,2024-10-20,2024-10-27,436.35,used,437,289
9778,2024-08-28,2024-10-21,425.99,cancelled,435,127
9779,2024-07-14,2024-09-01,136.25,cancelled,41,391
9780,2024-02-16,2024-04-11,164.59,cancelled,76,427
9781,2024-01-26,2024-03-20,93.91,used,56,69
9782,2024-03-14,2024-03-28,95.7,used,348,439
9783,2024-03-02,2024-03-20,20.95,active,326,148
9784,2024-06-17,2024-07-07,85.46,used,378,305
9785,2024-03-20,2024-03-31,157.88,active,77,119
9786,2024-03-08,2024-04-27,357.18,active,14,50
9787,2024-04-07,2024-04-16,234.84,cancelled,88,279
9788,2024-03-23,2024-04-09,337.9,used,32,329
9789,2024-10-27,2024-12-20,254.39,active,366,478
9790,2024-04-29,2024-05-21,130.52,active,310,166
9791,2024-07-13,2024-07-21,325.38,used,211,95
9792,2024-05-23,2024-07-20,373.53,cancelled,141,209
9793,2024-09-06,2024-10-28,200.41,active,461,394
9794,2024-10-02,2024-11-20,483.93,cancelled,445,233
9795,2024-08-22,2024-09-29,468.29,active,193,36
9796,2024-05-20,2024-05-21,284.88,active,329,239
9797,2024-01-21,2024-02-29,45.8,active,459,477
9798,2024-05-01,2024-05-26,46.28,used,486,97
9799,2024-03-03,2024-04-19,485.41,used,241,430
9800,2024-03-24,2024-04-20,53.05,cancelled,478,469
9801,2024-04-11,2024-05-09,109.77,active,150,165
9802,2024-10-06,2024-11-12,245.93,used,443,233
9803,2024-04-10,2024-05-15,368.62,active,354,154
9804,2024-04-09,2024-05-12,94.98,used,222,86
9805,2024-03-22,2024-04-02,109.32,active,485,272
9806,2024-04-24,2024-05-07,270.58,active,101,257
9807,2024-06-15,2024-06-27,366.5,active,173,308
9808,2024-01-15,2024-02-09,89.38,cancelled,15,395
9809,2024-10-24,2024-12-19,358.58,active,450,369
9810,2024-02-19,2024-03-08,163.66,active,160,174
9811,2024-03-23,2024-04-04,303.33,active,129,416
9812,2024-07-08,2024-08-02,232.53,active,268,341
9813,2024-10-17,2024-11-01,296.14,active,464,448
9814,2024-06-27,2024-06-30,154.18,active,356,495
9815,2024-04-06,2024-04-19,328.51,used,143,58
9816,2024-06-29,2024-08-28,114.44,used,284,420
9817,2024-04-29,2024-05-13,363.53,used,261,330
9818,2024-10-25,2024-11-18,398.13,active,375,464
9819,2024-01-12,2024-02-03,136.31,active,297,328
9820,2024-05-17,2024-06-08,289.47,used,293,177
9821,2024-01-31,2024-03-04,355.67,active,177,415
9822,2024-09-01,2024-09-10,128.0,cancelled,358,349
9823,2024-04-07,2024-04-08,22.73,active,287,216
9824,2024-02-05,2024-03-12,229.15,used,258,423
9825,2024-06-01,2024-06-27,347.01,used,239,369
9826,2024-06-28,2024-07-09,376.71,active,138,281
9827,2024-05-07,2024-06-24,196.03,cancelled,195,446
9828,2024-07-04,2024-07-07,286.88,used,293,70
9829,2024-03-12,2024-04-11,425.33,cancelled,1,383
9830,2024-03-29,2024-04-20,413.01,cancelled,350,189
9831,2024-05-15,2024-07-12,320.43,active,382,342
9832,2024-02-01,2024-03-30,380.21,used,182,379
9833,2024-07-29,2024-08-10,333.6,active,74,217
9834,2024-07-27,2024-08-25,222.02,cancelled,260,14
9835,2024-10-18,2024-12-10,147.35,active,379,161
9836,2024-10-18,2024-11-13,165.06,active,128,103
9837,2024-08-05,2024-09-27,147.99,used,432,393
9838,2024-06-15,2024-08-03,115.33,cancelled,80,13
9839,2024-08-08,2024-08-29,149.91,cancelled,376,116
9840,2024-03-12,2024-04-08,324.28,used,113,153
9841,2024-01-31,2024-03-16,339.56,active,245,37
9842,2024-06-25,2024-07-05,447.02,cancelled,137,98
9843,2024-03-02,2024-03-05,312.17,used,347,432
9844,2024-07-29,2024-09-02,138.78,active,317,468
9845,2024-07-05,2024-07-21,368.77,active,383,96
9846,2024-03-24,2024-04-17,98.45,used,142,301
9847,2024-08-15,2024-09-03,230.25,used,32,223
9848,2024-08-12,2024-09-23,320.51,used,149,145
9849,2024-03-24,2024-04-26,218.52,active,19,239
9850,2024-01-16,2024-02-15,271.62,cancelled,21,375
9851,2024-02-05,2024-03-23,37.6,active,151,430
9852,2024-05-28,2024-07-01,390.26,used,201,311
9853,2024-06-01,2024-06-10,70.3,cancelled,261,247
9854,2024-06-06,2024-07-22,301.48,active,14,144
9855,2024-05-11,2024-06-18,53.4,active,337,497
9856,2024-02-01,2024-03-01,101.38,active,353,37
9857,2024-05-30,2024-07-28,293.61,active,146,292
9858,2024-04-16,2024-04-18,362.21,used,149,29
9859,2024-05-15,2024-05-21,82.44,active,235,21
9860,2024-05-20,2024-07-03,484.53,active,15,410
9861,2024-06-27,2024-07-21,397.21,active,46,187
9862,2024-09-24,2024-10-27,238.74,used,20,199
9863,2024-07-31,2024-08-01,389.97,used,495,415
9864,2024-07-02,2024-08-13,75.57,active,136,268
9865,2024-04-26,2024-05-19,469.87,used,207,11
9866,2024-10-17,2024-11-09,77.81,cancelled,68,477
9867,2024-08-22,2024-09-22,44.84,active,34,176
9868,2024-04-27,2024-06-01,206.38,active,494,172
9869,2024-03-03,2024-03-11,58.05,cancelled,223,90
9870,2024-08-29,2024-10-23,66.18,active,385,190
9871,2024-04-08,2024-04-25,73.69,used,54,332
9872,2024-08-03,2024-08-24,25.0,used,489,358
9873,2024-09-12,2024-09-24,474.58,used,111,63
9874,2024-01-19,2024-02-20,116.03,active,96,75
9875,2024-01-04,2024-02-02,89.62,cancelled,17,280
9876,2024-06-05,2024-06-26,410.57,cancelled,91,154
9877,2024-01-11,2024-02-16,268.43,cancelled,406,18
9878,2024-08-07,2024-09-20,304.63,used,393,484
9879,2024-04-27,2024-06-19,132.7,active,51,345
9880,2024-01-08,2024-03-08,466.73,cancelled,336,314
9881,2024-10-21,2024-11-06,395.43,cancelled,51,484
9882,2024-05-17,2024-07-06,48.28,cancelled,313,350
9883,2024-09-15,2024-09-23,99.08,cancelled,442,320
9884,2024-08-19,2024-10-04,73.09,cancelled,70,339
9885,2024-04-04,2024-05-08,269.98,used,376,40
9886,2024-06-20,2024-08-05,303.76,used,319,77
9887,2024-07-01,2024-07-18,325.24,used,363,170
9888,2024-01-23,2024-02-02,214.48,used,331,89
9889,2024-09-02,2024-09-18,275.62,cancelled,222,321
9890,2024-07-20,2024-09-12,229.93,used,281,33
9891,2024-02-12,2024-02-15,180.45,active,290,328
9892,2024-03-10,2024-04-24,441.42,active,420,139
9893,2024-04-06,2024-04-08,373.25,used,242,255
9894,2024-09-21,2024-10-06,338.35,used,235,260
9895,2024-02-04,2024-02-05,256.72,cancelled,354,457
9896,2024-03-09,2024-03-26,481.11,cancelled,313,406
9897,2024-04-24,2024-06-04,192.09,cancelled,356,441
9898,2024-04-22,2024-05-05,376.35,active,182,233
9899,2024-10-22,2024-11-03,46.29,active,344,128
9900,2024-08-09,2024-09-03,60.27,cancelled,199,330
9901,2024-03-24,2024-03-26,59.53,active,302,416
9902,2024-06-15,2024-08-01,76.22,active,196,330
9903,2024-07-24,2024-07-28,443.17,cancelled,470,443
9904,2024-08-02,2024-09-09,223.17,active,45,436
9905,2024-01-11,2024-02-16,150.02,cancelled,123,320
9906,2024-01-14,2024-03-02,292.63,cancelled,336,344
9907,2024-09-01,2024-09-27,451.13,active,388,211
9908,2024-01-11,2024-03-01,273.74,active,455,412
9909,2024-04-15,2024-04-29,411.79,cancelled,332,497
9910,2024-06-26,2024-06-29,207.74,cancelled,208,330
9911,2024-09-09,2024-10-07,24.12,cancelled,175,182
9912,2024-01-11,2024-02-14,329.88,cancelled,19,174
9913,2024-01-25,2024-03-09,312.04,cancelled,112,23
9914,2024-08-01,2024-09-11,318.51,used,25,355
9915,2024-09-15,2024-11-08,37.11,used,457,221
9916,2024-05-31,2024-06-20,403.99,cancelled,294,384
9917,2024-05-27,2024-07-16,52.41,active,134,109
9918,2024-08-01,2024-08-06,208.37,used,7,358
9919,2024-04-02,2024-05-11,325.13,cancelled,313,496
9920,2024-01-22,2024-02-20,211.49,cancelled,61,391
9921,2024-09-15,2024-09-23,376.15,used,313,450
9922,2024-10-01,2024-10-15,218.27,cancelled,135,313
9923,2024-01-08,2024-01-24,84.29,active,231,227
9924,2024-05-22,2024-06-28,420.09,cancelled,48,499
9925,2024-03-01,2024-04-20,249.55,used,171,191
9926,2024-01-12,2024-02-26,498.48,active,143,97
9927,2024-09-09,2024-10-01,328.01,active,378,448
9928,2024-02-23,2024-03-16,412.89,used,331,482
9929,2024-03-08,2024-05-05,105.13,used,27,367
9930,2024-10-02,2024-10-18,415.16,used,19,465
9931,2024-04-11,2024-05-19,48.27,used,254,150
9932,2024-10-11,2024-11-08,232.21,used,452,203
9933,2024-08-29,2024-09-22,429.64,used,483,39
9934,2024-06-10,2024-06-26,144.18,cancelled,253,146
9935,2024-04-13,2024-05-22,468.36,used,1,266
9936,2024-02-23,2024-03-05,47.23,cancelled,23,391
9937,2024-01-14,2024-01-28,256.44,active,439,2
9938,2024-02-29,2024-03-01,139.56,active,411,444
9939,2024-01-03,2024-02-05,93.07,active,132,465
9940,2024-02-19,2024-04-12,388.85,active,306,351
9941,2024-01-13,2024-02-19,242.74,used,361,267
9942,2024-09-30,2024-11-21,402.48,active,454,206
9943,2024-07-23,2024-07-29,290.0,used,451,203
9944,2024-05-13,2024-06-02,147.61,cancelled,25,144
9945,2024-04-24,2024-06-14,303.19,cancelled,344,362
9946,2024-07-23,2024-09-07,55.95,cancelled,73,65
9947,2024-03-27,2024-04-26,351.11,used,68,221
9948,2024-02-23,2024-02-25,183.43,cancelled,406,439
9949,2024-01-20,2024-01-31,367.6,active,382,435
9950,2024-04-02,2024-05-06,331.85,used,183,370
9951,2024-06-18,2024-07-26,88.22,active,363,272
9952,2024-10-27,2024-11-17,203.87,cancelled,414,206
9953,2024-05-08,2024-07-03,489.41,cancelled,460,112
9954,2024-04-08,2024-05-21,300.8,used,181,98
9955,2024-02-02,2024-03-08,40.47,active,278,151
9956,2024-10-11,2024-11-09,217.1,cancelled,156,156
9957,2024-05-10,2024-05-25,371.32,active,343,347
9958,2024-08-13,2024-10-10,131.29,cancelled,331,19
9959,2024-02-01,2024-03-05,178.06,used,115,399
9960,2024-08-27,2024-10-05,166.86,used,386,111
9961,2024-02-23,2024-03-28,363.36,cancelled,131,93
9962,2024-10-20,2024-10-22,26.25,used,478,304
9963,2024-03-25,2024-05-06,253.86,used,81,434
9964,2024-04-13,2024-05-02,211.76,cancelled,41,163
9965,2024-02-05,2024-03-27,488.72,active,58,387
9966,2024-08-06,2024-09-07,213.56,active,421,268
9967,2024-07-28,2024-07-31,62.54,used,485,457
9968,2024-08-06,2024-10-01,172.32,cancelled,229,258
9969,2024-03-22,2024-05-07,169.01,cancelled,190,434
9970,2024-08-03,2024-08-27,285.13,cancelled,112,286
9971,2024-06-17,2024-07-04,357.17,active,322,338
9972,2024-06-02,2024-07-19,161.4,used,10,353
9973,2024-04-29,2024-06-25,295.65,used,100,270
9974,2024-04-11,2024-05-29,141.81,used,309,387
9975,2024-01-12,2024-02-15,77.51,used,151,311
9976,2024-09-28,2024-10-24,498.29,active,310,365
9977,2024-07-26,2024-09-15,178.76,active,94,352
9978,2024-10-11,2024-11-26,448.27,active,177,340
9979,2024-04-13,2024-04-15,250.1,used,457,308
9980,2024-02-23,2024-04-03,40.37,used,362,270
9981,2024-09-11,2024-10-15,223.92,active,39,184
9982,2024-02-01,2024-03-05,361.18,cancelled,411,116
9983,2024-05-02,2024-07-01,498.2,used,37,92
9984,2024-09-27,2024-10-07,309.39,cancelled,381,129
9985,2024-06-26,2024-07-14,381.71,cancelled,107,103
9986,2024-09-11,2024-10-17,270.02,used,334,252
9987,2024-06-06,2024-06-16,444.1,active,235,412
9988,2024-06-06,2024-06-21,272.65,active,24,421
9989,2024-04-12,2024-05-21,190.66,cancelled,31,333
9990,2024-01-29,2024-02-27,264.01,used,229,444
9991,2024-06-19,2024-07-11,20.28,used,98,498
9992,2024-06-12,2024-07-13,401.81,cancelled,324,458
9993,2024-07-15,2024-08-30,48.63,active,201,440
9994,2024-08-19,2024-09-02,124.29,used,35,138
9995,2024-04-02,2024-04-19,246.45,active,183,392
9996,2024-02-17,2024-04-11,228.58,active,77,316
9997,2024-06-10,2024-07-08,219.56,active,329,141
9998,2024-09-17,2024-11-13,389.28,cancelled,81,492
9999,2024-05-15,2024-06-26,136.2,used,280,176
10000,2024-02-08,2024-03-08,273.2,cancelled,231,349
10001,2024-07-04,2024-08-21,257.82,active,31,391
10002,2024-07-17,2024-07-22,145.01,used,16,41
10003,2024-09-09,2024-10-22,142.36,active,305,194
10004,2024-06-05,2024-06-07,451.11,active,32,423
10005,2024-03-20,2024-04-10,217.91,cancelled,405,104
10006,2024-06-17,2024-08-16,308.24,used,425,65
10007,2024-08-16,2024-09-19,139.71,cancelled,243,245
10008,2024-09-02,2024-09-27,177.67,active,69,115
10009,2024-06-01,2024-07-02,385.72,used,177,59
10010,2024-04-08,2024-05-07,150.82,active,400,66
10011,2024-09-29,2024-11-10,395.28,used,420,183
10012,2024-08-08,2024-08-30,106.8,active,468,342
10013,2024-07-11,2024-08-11,193.73,active,233,190
10014,2024-05-08,2024-05-30,343.62,used,8,120
10015,2024-06-05,2024-07-13,324.27,cancelled,388,497
10016,2024-10-20,2024-11-05,310.43,used,318,184
10017,2024-06-17,2024-07-03,211.67,used,322,481
10018,2024-03-27,2024-04-08,349.2,cancelled,135,225
10019,2024-01-18,2024-02-09,143.38,used,254,444
10020,2024-07-22,2024-08-14,262.08,cancelled,358,103
10021,2024-01-06,2024-01-11,473.54,cancelled,336,240
10022,2024-07-16,2024-09-04,351.79,cancelled,85,428
10023,2024-08-16,2024-08-20,150.83,active,262,277
10024,2024-06-18,2024-08-15,366.89,cancelled,231,33
10025,2024-06-29,2024-08-18,351.01,active,139,334
10026,2024-05-16,2024-05-31,31.83,cancelled,318,353
10027,2024-08-26,2024-10-23,364.07,cancelled,163,160
10028,2024-05-18,2024-07-13,426.68,used,32,80
10029,2024-05-12,2024-07-04,446.06,active,155,358
10030,2024-08-05,2024-09-07,272.08,cancelled,371,456
10031,2024-10-12,2024-11-22,318.47,cancelled,365,232
10032,2024-07-24,2024-08-06,446.42,used,481,337
10033,2024-03-30,2024-05-01,99.47,used,413,239
10034,2024-02-23,2024-03-02,188.46,cancelled,234,100
10035,2024-09-02,2024-10-23,472.57,active,175,456
10036,2024-07-27,2024-08-04,422.67,used,81,34
10037,2024-09-07,2024-09-21,201.48,used,433,44
10038,2024-04-30,2024-06-17,273.22,used,102,33
10039,2024-05-29,2024-05-31,355.38,active,464,39
10040,2024-10-18,2024-12-02,424.87,used,218,213
10041,2024-03-02,2024-03-30,101.42,cancelled,346,339
10042,2024-07-22,2024-08-31,367.7,cancelled,371,296
10043,2024-08-08,2024-09-08,442.35,used,89,480
10044,2024-02-08,2024-03-12,86.54,used,238,292
10045,2024-04-02,2024-04-11,143.66,used,334,500
10046,2024-10-09,2024-11-06,231.18,cancelled,234,53
10047,2024-07-19,2024-09-11,232.7,cancelled,138,266
10048,2024-10-19,2024-11-11,240.92,active,171,234
10049,2024-10-01,2024-10-25,352.09,active,490,162
10050,2024-03-18,2024-04-26,261.32,active,402,318
10051,2024-04-06,2024-04-25,384.06,active,398,227
10052,2024-05-02,2024-05-19,183.74,active,147,245
10053,2024-02-19,2024-02-24,186.01,used,266,96
10054,2024-04-02,2024-04-07,287.54,cancelled,171,44
10055,2024-08-15,2024-08-21,395.45,active,231,422
10056,2024-01-14,2024-02-11,238.98,cancelled,219,500
10057,2024-04-11,2024-06-03,437.84,active,50,407
10058,2024-07-19,2024-09-15,434.53,used,125,284
10059,2024-04-10,2024-04-23,212.12,used,83,179
10060,2024-06-14,2024-06-15,430.52,used,126,125
10061,2024-03-30,2024-05-22,371.73,active,52,83
10062,2024-06-21,2024-07-11,355.09,used,168,394
10063,2024-02-05,2024-02-24,298.08,cancelled,310,184
10064,2024-10-19,2024-12-07,429.16,used,242,22
10065,2024-04-29,2024-05-06,357.38,used,1,185
10066,2024-08-07,2024-09-11,335.81,active,190,283
10067,2024-04-10,2024-04-22,39.73,used,411,473
10068,2024-04-20,2024-05-12,167.18,used,412,469
10069,2024-04-08,2024-05-29,210.1,used,316,262
10070,2024-09-20,2024-11-03,405.69,active,224,257
10071,2024-08-09,2024-08-25,221.29,used,343,160
10072,2024-06-07,2024-08-04,298.18,active,16,339
10073,2024-07-25,2024-09-23,478.22,active,402,212
10074,2024-08-17,2024-10-05,112.59,active,325,14
10075,2024-07-12,2024-09-03,360.66,active,141,72
10076,2024-10-24,2024-11-12,90.47,cancelled,443,72
10077,2024-02-09,2024-02-15,314.82,active,137,229
10078,2024-05-14,2024-05-28,328.3,cancelled,175,26
10079,2024-08-08,2024-09-16,338.58,cancelled,461,87
10080,2024-01-31,2024-03-08,297.93,active,258,246
10081,2024-03-09,2024-05-04,76.96,active,477,10
10082,2024-04-20,2024-05-23,92.49,cancelled,315,259
10083,2024-04-08,2024-05-16,383.22,cancelled,451,428
10084,2024-01-21,2024-01-28,197.16,active,400,342
10085,2024-07-07,2024-08-16,187.7,used,251,219
10086,2024-02-10,2024-03-09,288.23,active,371,322
10087,2024-07-17,2024-08-19,36.53,active,20,159
10088,2024-01-16,2024-01-17,434.93,used,350,357
10089,2024-05-18,2024-07-13,221.61,active,41,412
10090,2024-04-12,2024-04-20,413.65,used,109,470
10091,2024-05-03,2024-05-30,20.47,used,253,135
10092,2024-04-10,2024-04-22,69.13,active,62,466
10093,2024-06-25,2024-07-13,295.67,cancelled,324,379
10094,2024-03-07,2024-04-13,59.36,cancelled,243,305
10095,2024-02-25,2024-04-04,201.89,cancelled,410,337
10096,2024-01-25,2024-03-04,434.86,active,195,150
10097,2024-02-03,2024-03-06,328.85,used,489,359
10098,2024-10-18,2024-10-27,28.67,used,294,155
10099,2024-10-04,2024-11-14,117.91,used,13,462
10100,2024-10-18,2024-10-20,447.13,active,216,423
10101,2024-09-23,2024-09-24,71.56,active,175,458
10102,2024-04-20,2024-06-07,219.85,cancelled,198,150
10103,2024-04-17,2024-05-26,163.7,cancelled,433,101
10104,2024-05-16,2024-07-13,311.73,active,65,31
10105,2024-01-02,2024-02-26,300.03,active,485,60
10106,2024-07-09,2024-07-22,180.69,cancelled,499,406
10107,2024-01-15,2024-02-07,125.81,used,495,222
10108,2024-03-29,2024-05-28,167.97,cancelled,280,380
10109,2024-10-14,2024-11-25,483.79,cancelled,9,443
10110,2024-06-02,2024-07-11,257.82,used,211,142
10111,2024-10-09,2024-12-05,356.47,used,183,50
10112,2024-07-26,2024-09-01,371.47,active,368,145
10113,2024-01-17,2024-03-11,179.84,cancelled,458,231
10114,2024-05-28,2024-06-04,58.66,cancelled,290,105
10115,2024-07-08,2024-07-21,292.07,cancelled,1,121
10116,2024-09-19,2024-10-31,392.53,active,356,203
10117,2024-07-23,2024-08-24,231.49,active,320,445
10118,2024-07-03,2024-07-13,54.8,cancelled,468,427
10119,2024-06-19,2024-08-02,262.06,used,272,449
10120,2024-01-22,2024-02-08,353.62,active,311,134
10121,2024-03-14,2024-04-21,26.72,cancelled,347,339
10122,2024-09-28,2024-11-05,493.8,used,397,467
10123,2024-10-03,2024-11-26,324.52,used,264,405
10124,2024-04-12,2024-05-21,363.23,cancelled,24,99
10125,2024-09-01,2024-09-03,122.89,used,106,385
10126,2024-02-12,2024-02-22,44.84,cancelled,405,285
10127,2024-07-28,2024-09-03,328.38,used,266,182
10128,2024-04-15,2024-05-30,49.54,used,267,235
10129,2024-10-09,2024-10-14,405.82,used,500,12
10130,2024-06-27,2024-08-11,333.84,used,8,164
10131,2024-01-30,2024-03-18,54.51,active,125,364
10132,2024-07-16,2024-07-21,257.25,active,2,20
10133,2024-05-21,2024-06-23,413.48,used,373,337
10134,2024-02-25,2024-04-12,428.16,cancelled,70,350
10135,2024-04-08,2024-05-21,140.4,active,5,448
10136,2024-10-25,2024-11-13,345.62,active,163,168
10137,2024-05-07,2024-06-21,294.65,active,166,432
10138,2024-07-03,2024-07-31,57.59,used,52,480
10139,2024-03-20,2024-05-02,481.25,cancelled,400,376
10140,2024-10-15,2024-11-19,233.82,active,467,431
10141,2024-01-30,2024-03-10,111.56,active,63,171
10142,2024-03-15,2024-04-22,142.76,used,413,221
10143,2024-02-26,2024-03-05,66.19,used,264,497
10144,2024-04-29,2024-05-10,140.24,cancelled,20,307
10145,2024-07-26,2024-09-12,184.54,active,477,347
10146,2024-07-29,2024-09-20,56.67,active,199,419
10147,2024-07-30,2024-09-14,290.52,cancelled,46,470
10148,2024-01-31,2024-02-01,56.97,active,364,107
10149,2024-04-22,2024-06-06,31.01,used,233,297
10150,2024-07-14,2024-08-05,491.24,cancelled,200,334
10151,2024-08-25,2024-10-22,137.95,active,281,373
10152,2024-04-08,2024-05-03,262.37,active,151,124
10153,2024-06-06,2024-06-25,208.68,active,90,411
10154,2024-09-15,2024-09-17,379.98,used,340,309
10155,2024-01-29,2024-02-19,491.07,cancelled,346,441
10156,2024-10-19,2024-12-08,327.53,used,374,315
10157,2024-07-07,2024-07-08,315.09,cancelled,497,139
10158,2024-03-23,2024-04-26,327.72,used,279,119
10159,2024-07-22,2024-08-01,179.05,used,252,92
10160,2024-02-13,2024-02-15,356.07,used,95,240
10161,2024-05-26,2024-07-25,78.71,active,427,481
10162,2024-07-09,2024-08-16,58.19,used,380,236
10163,2024-10-20,2024-11-22,378.9,cancelled,449,44
10164,2024-07-10,2024-08-01,181.35,cancelled,160,304
10165,2024-07-01,2024-08-16,487.84,used,86,319
10166,2024-08-05,2024-08-22,138.47,used,72,71
10167,2024-02-19,2024-03-21,115.16,cancelled,157,73
10168,2024-05-15,2024-07-04,271.76,cancelled,344,88
10169,2024-10-17,2024-11-21,48.67,active,12,457
